step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
1706,2023-07-03 10:55:38.967180527,1,193.36,1.0,-0.23682612322316465,0.17959252322317262,0.03999999999999204,0.0172336
1707,2023-07-03 10:55:38.967180527,1,193.36,3.0,-0.23682612322316465,0.17959252322317262,0.03999999999999204,0.0172336
1708,2023-07-03 10:55:38.967180527,1,193.35,2.0,-0.14754981803555609,0.08031621803554471,0.05000000000001137,0.0172336
1709,2023-07-03 10:55:38.967180527,1,193.35,3.0,-0.09263181820431295,0.025398218204301576,0.05000000000001137,0.0172336
1710,2023-07-03 10:55:38.967180527,1,193.35,3.0,-0.12402574241220234,0.056792142412190966,0.05000000000001137,0.0172336
1711,2023-07-03 10:55:38.967180527,1,193.35,1.0,-0.11845763640861452,0.05079643640860315,0.05000000000001137,0.0176612
1712,2023-07-03 10:55:38.967180527,1,193.35,2.0,-0.09305941820431295,0.025398218204301576,0.05000000000001137,0.0176612
1713,2023-07-03 10:55:38.967180527,1,193.35,1.0,-0.247253723223184,0.17959252322317262,0.05000000000001137,0.0176612
1714,2023-07-03 10:55:38.967180527,1,193.35,2.0,-0.247253723223184,0.17959252322317262,0.05000000000001137,0.0176612
1715,2023-07-03 10:55:38.967180527,2,193.34,2.0,-0.157977418035547,0.08031621803554471,0.060000000000002274,0.0176612
1716,2023-07-03 10:55:38.967180527,1,193.33,3.0,-0.11305941820429476,0.025398218204301576,0.06999999999999318,0.0176612
1717,2023-07-03 10:55:38.967180527,1,193.33,2.0,-0.1718975601272356,0.08423636012724241,0.06999999999999318,0.0176612
1718,2023-07-03 10:56:00.022450179,1,193.37,1.0,-0.04199431820430158,0.025398218204301576,0.0,0.0165961
1719,2023-07-03 10:56:00.022450179,1,193.37,3.0,-0.08236861820429361,0.025398218204301576,0.03999999999999204,0.0169704
1721,2023-07-03 10:56:14.095301900,1,193.35,2.0,-0.23656292322316466,0.17959252322317262,0.03999999999999204,0.0169704
1722,2023-07-03 10:56:14.095301900,1,193.34,2.0,-0.14728661803552767,0.08031621803554471,0.04999999999998295,0.0169704
1723,2023-07-03 10:56:14.095301900,1,193.33,1.0,-0.25656292322314644,0.17959252322317262,0.05999999999997385,0.0169704
1724,2023-07-03 10:56:14.095301900,1,193.33,1.0,-0.2569930232231465,0.17959252322317262,0.05999999999997385,0.0174005
1725,2023-07-03 10:56:14.095301900,1,193.32,3.0,-0.11279871820429475,0.025398218204301576,0.06999999999999318,0.0174005
1726,2023-07-03 10:56:14.095301900,1,193.32,3.0,-0.1677167180355379,0.08031621803554471,0.06999999999999318,0.0174005
1727,2023-07-03 10:56:14.095301900,1,193.32,3.0,-0.2669930232231658,0.17959252322317262,0.06999999999999318,0.0174005
1728,2023-07-03 10:56:14.095301900,1,193.32,2.0,-0.2669930232231658,0.17959252322317262,0.06999999999999318,0.0174005
1729,2023-07-03 10:56:14.095301900,1,193.32,2.0,-0.2217952382254641,0.1343947382254709,0.06999999999999318,0.0174005
1730,2023-07-03 10:56:43.034449414,1,193.33,2.0,-0.10046770435156316,0.04399100435157111,0.03999999999999204,0.0164767
1731,2023-07-03 10:57:24.682935877,1,193.33,3.0,-0.23610532322316466,0.17959252322317262,0.03999999999999204,0.0165128
1732,2023-07-03 10:57:24.682935877,1,193.32,2.0,-0.24610532322318399,0.17959252322317262,0.05000000000001137,0.0165128
1733,2023-07-03 10:57:32.569108789,1,193.32,2.0,-0.07186811820430271,0.025398218204301576,0.030000000000001137,0.0164699
1734,2023-07-03 10:57:51.324904553,2,193.32,1.0,-0.22460452743011217,0.17778752743011103,0.030000000000001137,0.016817
1735,2023-07-03 10:57:51.324904553,1,193.32,2.0,-0.07221521820430271,0.025398218204301576,0.030000000000001137,0.016817
1736,2023-07-03 10:57:51.324904553,1,193.32,3.0,-0.3007991820430169,0.25398218204301576,0.030000000000001137,0.016817
1737,2023-07-03 10:57:51.340193639,1,193.31,3.0,-0.3006541820430169,0.25398218204301576,0.030000000000001137,0.016672
1738,2023-07-03 10:57:51.340193639,1,193.31,3.0,-0.0720702182043027,0.025398218204301576,0.030000000000001137,0.016672
1739,2023-07-03 10:57:51.340193639,1,193.31,1.0,-0.27650182175784754,0.21995502175785553,0.03999999999999204,0.0165468
1741,2023-07-03 10:57:53.815815292,1,193.32,1.0,-0.09277095461290473,0.07619465461290473,0.0,0.0165763
1742,2023-07-03 10:57:53.815815292,1,193.32,2.0,-0.07197451820430271,0.025398218204301576,0.030000000000001137,0.0165763
1743,2023-07-03 10:57:55.876549042,1,193.31,2.0,-0.6243811241219016,0.5679214241219096,0.03999999999999204,0.0164597
1744,2023-07-03 10:58:19.238524629,1,193.31,2.0,-0.08198751820429362,0.025398218204301576,0.03999999999999204,0.0165893
1745,2023-07-03 10:58:19.238524629,1,193.31,2.0,-0.09250780464462657,0.03591850464463453,0.03999999999999204,0.0165893
1746,2023-07-03 10:58:19.238550037,1,193.31,3.0,-0.35129733155446474,0.2940056315544727,0.03999999999999204,0.0172917
1747,2023-07-03 10:58:19.238550037,2,193.3,2.0,-0.09268991820428452,0.025398218204301576,0.04999999999998295,0.0172917
1749,2023-07-03 10:58:19.238550037,1,193.3,3.0,-0.1240838424121739,0.056792142412190966,0.04999999999998295,0.0172917
1750,2023-07-03 10:58:19.238550037,1,193.3,3.0,-0.2704774456343956,0.2031857456344126,0.04999999999998295,0.0172917
1751,2023-07-03 10:58:19.238574810,1,193.3,1.0,-0.3352375764509248,0.2687894764509418,0.04999999999998295,0.0164481
1752,2023-07-03 10:58:19.238606050,2,193.3,1.0,-0.2863562217578385,0.21995502175785553,0.04999999999998295,0.0164012
1753,2023-07-03 10:58:19.238621008,2,193.3,2.0,-0.3204157820429987,0.25398218204301576,0.04999999999998295,0.0164336
1754,2023-07-03 10:58:19.238631308,1,193.3,3.0,-0.24438632743009397,0.17778752743011103,0.04999999999998295,0.0165988
1755,2023-07-03 10:58:19.238631308,1,193.3,2.0,-0.09199701820428452,0.025398218204301576,0.04999999999998295,0.0165988
1756,2023-07-03 10:58:19.238645530,1,193.3,1.0,-0.09228301820428453,0.025398218204301576,0.04999999999998295,0.0168848
1757,2023-07-03 10:58:19.238645530,2,193.3,2.0,-0.09228301820428453,0.025398218204301576,0.04999999999998295,0.0168848
1759,2023-07-03 10:58:19.238996862,1,193.29,2.0,-0.15709051803554697,0.08031621803554471,0.060000000000002274,0.0167743
1760,2023-07-03 10:58:19.238996862,1,193.29,1.0,-0.13356644241219323,0.056792142412190966,0.060000000000002274,0.0167743
1761,2023-07-03 10:58:19.238996862,1,193.29,1.0,-0.10217251820430384,0.025398218204301576,0.060000000000002274,0.0167743
1762,2023-07-03 10:58:27.243338977,1,193.27,2.0,-0.09227821820428453,0.025398218204301576,0.04999999999998295,0.01688
1763,2023-07-03 10:58:27.243338977,1,193.26,1.0,-0.11279850464463681,0.03591850464463453,0.060000000000002274,0.01688
1764,2023-07-03 10:58:27.243338977,1,193.26,1.0,-0.10227821820430386,0.025398218204301576,0.060000000000002274,0.01688
1765,2023-07-03 10:58:27.243338977,1,193.26,1.0,-0.2568827232231749,0.17959252322317262,0.060000000000002274,0.0172902
1767,2023-07-03 10:58:27.243338977,1,193.25,3.0,-0.12320870464462771,0.03591850464463453,0.06999999999999318,0.0172902
1769,2023-07-03 10:58:27.243338977,1,193.25,2.0,-0.12320870464462771,0.03591850464463453,0.06999999999999318,0.0172902
1770,2023-07-03 10:58:27.243338977,1,193.25,1.0,-0.3295737599122409,0.24228355991224776,0.06999999999999318,0.0172902
1771,2023-07-03 10:58:27.243355348,1,193.25,2.0,-0.34048358204300894,0.25398218204301576,0.06999999999999318,0.0165014
1772,2023-07-03 10:58:27.244176300,1,193.25,2.0,-0.2642071274301042,0.17778752743011103,0.06999999999999318,0.0164196
1773,2023-07-03 10:58:27.314514586,1,193.25,3.0,-0.1667999180355379,0.08031621803554471,0.06999999999999318,0.0164837
1774,2023-07-03 10:58:28.969874749,1,193.25,3.0,-0.061883118204311804,0.025398218204301576,0.020000000000010232,0.0164849
1775,2023-07-03 10:58:35.246498292,1,193.24,1.0,-0.062400804644625434,0.03591850464463453,0.009999999999990905,0.0164823
1778,2023-07-03 10:58:42.090464493,1,193.23,2.0,-0.21611192322318284,0.17959252322317262,0.020000000000010232,0.0165194
1779,2023-07-03 10:58:42.215822871,1,193.23,2.0,-0.21605192322318284,0.17959252322317262,0.020000000000010232,0.0164594
1780,2023-07-03 10:58:42.229183555,1,193.21,1.0,-0.2191817465715637,0.16262794657157165,0.03999999999999204,0.0165538
1781,2023-07-03 10:58:42.344719883,2,193.21,3.0,-0.23614252322316465,0.17959252322317262,0.03999999999999204,0.01655
1782,2023-07-03 10:58:50.522735189,1,193.22,2.0,-0.12683611803554584,0.08031621803554471,0.030000000000001137,0.0165199
1783,2023-07-03 10:59:04.389793322,1,193.22,1.0,-0.289370260245972,0.22286846024596063,0.05000000000001137,0.0165018
1784,2023-07-03 10:59:04.389938114,1,193.22,2.0,-0.15822947804104365,0.09157457804103226,0.05000000000001137,0.0166549
1785,2023-07-03 10:59:04.389938114,1,193.21,2.0,-0.10205311820430385,0.025398218204301576,0.060000000000002274,0.0166549
1786,2023-07-03 10:59:04.389938114,1,193.21,1.0,-0.3525501692209356,0.2758952692209334,0.060000000000002274,0.0166549
1787,2023-07-03 10:59:04.395177664,1,193.21,2.0,-0.2560871232231749,0.17959252322317262,0.060000000000002274,0.0164946
1788,2023-07-03 10:59:13.379374977,1,193.21,2.0,-0.14369366911273773,0.06719736911273545,0.060000000000002274,0.0164963
1789,2023-07-03 11:00:00.069615029,1,193.27,2.0,-0.041836618204301575,0.025398218204301576,0.0,0.0164384
1790,2023-07-03 11:00:00.070846836,1,193.29,2.0,-0.12150803075504071,0.09503143075502138,0.010000000000019327,0.0164766
1791,2023-07-03 11:00:00.075612440,1,193.29,1.0,-0.07048240435159044,0.04399100435157111,0.010000000000019327,0.0164914
1792,2023-07-03 11:00:00.075643857,1,193.29,1.0,-0.14001888482440125,0.11358428482438193,0.010000000000019327,0.0164346
1793,2023-07-03 11:00:00.081665857,1,193.29,2.0,-0.10675641803556404,0.08031621803554471,0.010000000000019327,0.0164402
1794,2023-07-03 11:00:00.082043819,1,193.3,2.0,-0.08361546911273546,0.06719736911273545,0.0,0.0164181
1795,2023-07-03 11:00:00.083450516,1,193.3,2.0,-0.06070660435157112,0.04399100435157111,0.0,0.0167156
1796,2023-07-03 11:00:00.083450516,1,193.3,1.0,-0.14703181803552767,0.08031621803554471,0.04999999999998295,0.0167156
1797,2023-07-03 11:00:00.143811946,1,193.27,1.0,-0.5668442435156963,0.43991004351571106,0.10999999999998522,0.0169342
1801,2023-07-03 11:00:00.143811946,1,193.23,2.0,-0.2530127319490423,0.15656513194905822,0.07999999999998408,0.0164476
1803,2023-07-03 11:00:00.156240501,1,193.35,2.0,-0.11884807497639774,0.062212674976405695,0.03999999999999204,0.0166354
1804,2023-07-03 11:00:00.156273028,1,193.35,3.0,-0.20456068856405873,0.1480957885640667,0.03999999999999204,0.0164649
1805,2023-07-03 11:00:00.156307789,1,193.35,1.0,-0.15838147281719833,0.1015928728172063,0.03999999999999204,0.0167886
1806,2023-07-03 11:00:00.156307789,1,193.36,1.0,-0.12710481803551743,0.08031621803554471,0.029999999999972715,0.0167886
1807,2023-07-03 11:00:00.156307789,1,193.37,1.0,-0.1318200307550032,0.09503143075502138,0.01999999999998181,0.0167886
1809,2023-07-03 11:00:00.156355818,1,193.37,1.0,-0.11673311803552652,0.08031621803554471,0.01999999999998181,0.0164169
1810,2023-07-03 11:00:00.156397154,1,193.37,2.0,-0.12474160870315246,0.08798200870314223,0.020000000000010232,0.0167596
1813,2023-07-03 11:00:00.156440212,1,193.39,2.0,-0.19300143194906844,0.15656513194905822,0.020000000000010232,0.0164363
1814,2023-07-03 11:00:00.157410928,1,193.41,2.0,-0.11495627612860206,0.09836687612860205,0.0,0.0165894
1815,2023-07-03 11:00:00.159128159,1,193.45,1.0,-0.09689441803554472,0.08031621803554471,0.0,0.0165782
1816,2023-07-03 11:00:00.159128159,1,193.45,1.0,-0.14689441803555608,0.08031621803554471,0.05000000000001137,0.0165782
1817,2023-07-03 11:00:00.161078334,1,193.5,1.0,-0.09696671803554471,0.08031621803554471,0.0,0.0166505
1818,2023-07-03 11:00:00.161078334,1,193.5,3.0,-0.042048718204301574,0.025398218204301576,0.0,0.0166505
1819,2023-07-03 11:00:00.161131689,1,193.38,1.0,-0.2117846182043175,0.025398218204301576,0.17000000000001592,0.0163864
1820,2023-07-03 11:00:00.161767835,1,193.55,3.0,-0.27063148204301574,0.25398218204301576,0.0,0.0166493
1821,2023-07-03 11:00:00.161767835,1,193.55,1.0,-0.27063148204301574,0.25398218204301576,0.0,0.0166493
1822,2023-07-03 11:00:00.162186788,1,193.58,1.0,-0.04198301820430157,0.025398218204301576,0.0,0.0165848
1823,2023-07-03 11:00:00.162186788,1,193.58,1.0,-0.04198301820430157,0.025398218204301576,0.0,0.0165848
1824,2023-07-03 11:00:00.162610461,1,193.59,2.0,-0.09700091803554471,0.08031621803554471,0.0,0.0166847
1826,2023-07-03 11:00:00.162698895,1,193.59,2.0,-0.13000198482438194,0.11358428482438193,0.0,0.0164177
1827,2023-07-03 11:00:00.162747824,1,193.59,1.0,-0.430054837608419,0.413453037608419,0.0,0.0166018
1828,2023-07-03 11:00:00.163824471,1,193.4,1.0,-0.3961881232231612,0.17959252322317262,0.19999999999998863,0.0165956
1829,2023-07-03 11:00:00.163964300,1,193.46,1.0,-0.3171460360710758,0.16063243607108943,0.13999999999998636,0.0165136
1830,2023-07-03 11:00:00.168295523,1,193.46,2.0,-0.23830481803553105,0.08031621803554471,0.13999999999998636,0.0179886
1831,2023-07-03 11:00:00.168295523,1,193.46,1.0,-0.28749461023420764,0.12950601023422126,0.13999999999998636,0.0179886
1832,2023-07-03 11:00:00.222193062,1,193.45,2.0,-0.06725883640860315,0.05079643640860315,0.0,0.0164624
1834,2023-07-03 11:00:00.448786625,1,193.44,2.0,-0.1180919728172063,0.1015928728172063,0.0,0.0164991
1835,2023-07-03 11:00:00.448788271,1,193.44,2.0,-0.21159071576341013,0.19508741576341013,0.0,0.0165033
1836,2023-07-03 11:00:00.448789643,1,193.44,2.0,-0.19627232322317262,0.17959252322317262,0.0,0.0166798
1837,2023-07-03 11:00:00.448790075,1,193.44,2.0,-0.15574837030934327,0.13911177030934327,0.0,0.0166366
1838,2023-07-03 11:00:00.448791544,1,193.44,2.0,-0.19649722322317262,0.17959252322317262,0.0,0.0169047
1840,2023-07-03 11:00:00.448792577,1,193.44,1.0,-0.09718141803554471,0.08031621803554471,0.0,0.0168652
1841,2023-07-03 11:00:00.448796733,1,193.44,1.0,-0.09688311803554471,0.08031621803554471,0.0,0.0165669
1842,2023-07-03 11:00:00.448885763,1,193.44,2.0,-0.2852680764509418,0.2687894764509418,0.0,0.0164786
1843,2023-07-03 11:00:00.448919895,1,193.44,1.0,-0.09276905461290473,0.07619465461290473,0.0,0.0165744
1844,2023-07-03 11:00:00.448919895,1,193.45,2.0,-0.1181672728172063,0.1015928728172063,0.0,0.0165744
1845,2023-07-03 11:00:00.693896086,1,193.45,2.0,-0.246236223223184,0.17959252322317262,0.05000000000001137,0.0166437
1846,2023-07-03 11:00:00.693896086,1,193.45,2.0,-0.246236223223184,0.17959252322317262,0.05000000000001137,0.0166437
1847,2023-07-03 11:00:00.946625283,1,193.49,1.0,-0.2216261307550066,0.09503143075502138,0.10999999999998522,0.0165947
1848,2023-07-03 11:00:00.946625283,1,193.48,1.0,-0.17251320464463907,0.03591850464463453,0.12000000000000455,0.0165947
1849,2023-07-03 11:00:04.618750167,1,193.46,1.0,-0.3164272232231772,0.17959252322317262,0.12000000000000455,0.0168347
1850,2023-07-03 11:00:04.618750167,1,193.46,1.0,-0.3164272232231772,0.17959252322317262,0.12000000000000455,0.0168347
1851,2023-07-03 11:00:04.618750167,1,193.46,1.0,-0.3164272232231772,0.17959252322317262,0.12000000000000455,0.0168347
1853,2023-07-03 11:00:04.623821749,1,193.46,2.0,-0.31615072322317717,0.17959252322317262,0.12000000000000455,0.0165582
1854,2023-07-03 11:00:04.623821749,1,193.46,2.0,-0.2083952092892736,0.07183700928926906,0.12000000000000455,0.0165582
1855,2023-07-03 11:00:05.312677368,1,193.5,2.0,-0.12189271820431408,0.025398218204301576,0.0800000000000125,0.0164945
1856,2023-07-03 11:00:05.803122502,1,193.43,2.0,-0.24681471803555038,0.08031621803554471,0.15000000000000568,0.0164985
1857,2023-07-03 11:00:13.267697063,1,193.52,2.0,-0.09679321803554472,0.08031621803554471,0.0,0.016477
1858,2023-07-03 11:00:16.198271141,2,193.47,2.0,-0.131899218204305,0.025398218204301576,0.09000000000000341,0.016501
1859,2023-07-03 11:00:19.630999574,1,193.47,1.0,-0.13674681803553676,0.08031621803554471,0.03999999999999204,0.0164306
1861,2023-07-03 11:00:20.669537821,1,193.45,1.0,-0.2661599232231658,0.17959252322317262,0.06999999999999318,0.0165674
1864,2023-07-03 11:00:20.674415308,1,193.43,2.0,-0.2661599232231658,0.17959252322317262,0.06999999999999318,0.0165674
1865,2023-07-03 11:00:20.675674538,1,193.41,2.0,-0.286136723223176,0.17959252322317262,0.09000000000000341,0.0165442
1866,2023-07-03 11:00:20.675674538,1,193.41,2.0,-0.286136723223176,0.17959252322317262,0.09000000000000341,0.0165442
1867,2023-07-03 11:00:20.676253393,1,193.41,1.0,-0.042775818204301576,0.025398218204301576,0.0,0.0173776
1869,2023-07-03 11:00:29.727036732,1,193.47,1.0,-0.24697012322318398,0.17959252322317262,0.05000000000001137,0.0173776
1870,2023-07-03 11:00:29.727036732,1,193.49,1.0,-0.22697012322317375,0.17959252322317262,0.030000000000001137,0.0173776
1871,2023-07-03 11:00:29.727036732,1,193.49,2.0,-0.22697012322317375,0.17959252322317262,0.030000000000001137,0.0173776
1873,2023-07-03 11:00:29.727036732,2,193.49,1.0,-0.22697012322317375,0.17959252322317262,0.030000000000001137,0.0173776
1874,2023-07-03 11:00:29.727036732,1,193.5,1.0,-0.11769381803555495,0.08031621803554471,0.020000000000010232,0.0173776
1875,2023-07-03 11:00:29.727036732,1,193.5,2.0,-0.11769381803555495,0.08031621803554471,0.020000000000010232,0.0173776
1876,2023-07-03 11:00:33.339340244,1,193.49,2.0,-0.07183541820430271,0.025398218204301576,0.030000000000001137,0.0164372
1877,2023-07-03 11:00:35.368867118,1,193.45,1.0,-0.11193731820432318,0.025398218204301576,0.0700000000000216,0.0165391
1878,2023-07-03 11:00:39.722287615,1,193.45,1.0,-0.05240600464463453,0.03591850464463453,0.0,0.0164875
1879,2023-07-03 11:00:41.589344919,1,193.44,1.0,-0.20608682322316352,0.17959252322317262,0.009999999999990905,0.0164943
1880,2023-07-03 11:00:46.073837963,1,193.45,1.0,-0.041935818204301575,0.025398218204301576,0.0,0.0165376
1881,2023-07-03 11:00:49.190297207,1,193.45,1.0,-0.08830880928926907,0.07183700928926906,0.0,0.0164718
1882,2023-07-03 11:00:52.891354761,1,193.45,1.0,-0.2013500195192404,0.1849018195192404,0.0,0.0164482
1883,2023-07-03 11:00:55.162958553,2,193.49,2.0,-0.11188941820432317,0.025398218204301576,0.0700000000000216,0.0164912
1885,2023-07-03 11:01:00.044226282,1,193.47,2.0,-0.041906118204301575,0.025398218204301576,0.0,0.0165079
1886,2023-07-03 11:01:07.796211805,1,193.47,1.0,-0.246288823223184,0.17959252322317262,0.05000000000001137,0.0166963
1887,2023-07-03 11:01:07.796211805,1,193.47,2.0,-0.246288823223184,0.17959252322317262,0.05000000000001137,0.0166963
1888,2023-07-03 11:01:07.796211805,2,193.47,1.0,-0.246288823223184,0.17959252322317262,0.05000000000001137,0.0166963
1889,2023-07-03 11:01:07.798873774,1,193.46,1.0,-0.15681661803554697,0.08031621803554471,0.060000000000002274,0.0165004
1890,2023-07-03 11:01:14.729278552,1,193.47,1.0,-0.246357923223184,0.17959252322317262,0.05000000000001137,0.0167654
1891,2023-07-03 11:01:14.729278552,1,193.46,2.0,-0.157081618035547,0.08031621803554471,0.060000000000002274,0.0167654
1892,2023-07-03 11:01:14.729278552,1,193.46,1.0,-0.17513227612860433,0.09836687612860205,0.060000000000002274,0.0167654
1893,2023-07-03 11:01:33.502650401,1,193.5,1.0,-0.3956230464463555,0.35918504644634525,0.020000000000010232,0.016438
1894,2023-07-03 11:01:33.503176320,1,193.5,1.0,-0.39561664644635547,0.35918504644634525,0.020000000000010232,0.0164316
1895,2023-07-03 11:01:33.503458597,1,193.5,2.0,-0.22138831951925064,0.1849018195192404,0.020000000000010232,0.0164865
1896,2023-07-03 11:01:33.503474287,2,193.5,2.0,-0.1990566465715819,0.16262794657157165,0.020000000000010232,0.0164287
1898,2023-07-03 11:01:35.155460702,2,193.47,2.0,-0.49902537080716836,0.432516070807157,0.05000000000001137,0.0165093
1899,2023-07-03 11:01:38.303839075,1,193.46,1.0,-0.10197141820430385,0.025398218204301576,0.060000000000002274,0.0165732
1900,2023-07-03 11:01:49.248701446,1,193.46,1.0,-0.1027186046446459,0.03591850464463453,0.05000000000001137,0.0168001
1903,2023-07-03 11:01:49.248701446,1,193.45,1.0,-0.1027186046446459,0.03591850464463453,0.05000000000001137,0.0168001
1904,2023-07-03 11:02:00.529242190,1,193.47,1.0,-0.042000518204301576,0.025398218204301576,0.0,0.0166023
1905,2023-07-03 11:02:00.529242190,1,193.47,2.0,-0.22619482322317375,0.17959252322317262,0.030000000000001137,0.0166023
1906,2023-07-03 11:02:00.529242190,1,193.48,2.0,-0.12458430870315246,0.08798200870314223,0.020000000000010232,0.0166023
1907,2023-07-03 11:02:00.637632744,1,193.48,2.0,-0.20629242322316352,0.17959252322317262,0.009999999999990905,0.0166999
1909,2023-07-03 11:02:00.637632744,1,193.49,2.0,-0.20629242322316352,0.17959252322317262,0.009999999999990905,0.0166999
1910,2023-07-03 11:02:01.476183270,1,193.48,2.0,-0.0932828424122012,0.056792142412190966,0.020000000000010232,0.0164907
1911,2023-07-03 11:02:03.318839762,1,193.45,1.0,-0.06194161820431181,0.025398218204301576,0.020000000000010232,0.0165434
1912,2023-07-03 11:02:07.402482214,2,193.45,2.0,-0.11683191803555495,0.08031621803554471,0.020000000000010232,0.0165157
1913,2023-07-03 11:02:10.637579834,1,193.45,2.0,-0.05241360464463453,0.03591850464463453,0.0,0.0164951
1915,2023-07-03 11:02:17.376252580,2,193.47,1.0,-0.041863418204301575,0.025398218204301576,0.0,0.0164652
1916,2023-07-03 11:02:21.656327008,1,193.47,2.0,-0.05240210464463453,0.03591850464463453,0.0,0.0164836
1917,2023-07-03 11:02:37.314022910,1,193.43,2.0,-0.23657492322316467,0.17959252322317262,0.03999999999999204,0.0169824
1918,2023-07-03 11:02:37.314022910,1,193.43,1.0,-0.23657492322316467,0.17959252322317262,0.03999999999999204,0.0169824
1919,2023-07-03 11:02:37.314022910,1,193.43,1.0,-0.23657492322316467,0.17959252322317262,0.03999999999999204,0.0169824
1920,2023-07-03 11:02:37.314022910,1,193.42,2.0,-0.1472986180355561,0.08031621803554471,0.05000000000001137,0.0169824
1921,2023-07-03 11:02:37.314022910,1,193.42,1.0,-0.1472986180355561,0.08031621803554471,0.05000000000001137,0.0169824
1922,2023-07-03 11:02:43.312382985,1,193.47,1.0,-0.042048218204301574,0.025398218204301576,0.0,0.01665
1923,2023-07-03 11:02:43.315694883,2,193.47,1.0,-0.246147523223184,0.17959252322317262,0.05000000000001137,0.016555
1924,2023-07-03 11:02:43.315991145,1,193.47,1.0,-0.246438523223184,0.17959252322317262,0.05000000000001137,0.016846
1925,2023-07-03 11:02:45.505620950,1,193.52,1.0,-0.17722733607108943,0.16063243607108943,0.0,0.0165949
1927,2023-07-03 11:02:45.505829632,1,193.52,1.0,-0.05252050464463453,0.03591850464463453,0.0,0.016602
1928,2023-07-03 11:02:47.140286419,1,193.52,1.0,-0.1769696180355288,0.08031621803554471,0.07999999999998408,0.0166534
1930,2023-07-03 11:02:47.140286419,1,193.51,1.0,-0.19088976012724582,0.08423636012724241,0.09000000000000341,0.0166534
1931,2023-07-03 11:02:47.261307958,1,193.51,2.0,-0.24788619419729446,0.14141129419729104,0.09000000000000341,0.0164749
1932,2023-07-03 11:02:47.389856399,1,193.51,2.0,-0.04183651820430158,0.025398218204301576,0.0,0.0164383
1934,2023-07-03 11:02:52.788619892,2,193.54,1.0,-0.17807047281720856,0.1015928728172063,0.060000000000002274,0.0164776
1936,2023-07-03 11:03:03.439717686,1,193.54,2.0,-0.22636082322317375,0.17959252322317262,0.030000000000001137,0.0167683
1938,2023-07-03 11:03:12.821735900,1,193.5,2.0,-0.08216651820429362,0.025398218204301576,0.03999999999999204,0.0167683
1939,2023-07-03 11:03:12.821735900,1,193.5,2.0,-0.13708451803553676,0.08031621803554471,0.03999999999999204,0.0167683
1940,2023-07-03 11:03:12.821735900,1,193.5,1.0,-0.13708451803553676,0.08031621803554471,0.03999999999999204,0.0167683
1941,2023-07-03 11:03:18.710123517,1,193.52,2.0,-0.4156810464463657,0.35918504644634525,0.040000000000020464,0.016496
1943,2023-07-03 11:03:37.208586047,1,193.52,1.0,-0.2562639232231749,0.17959252322317262,0.060000000000002274,0.0166714
1944,2023-07-03 11:03:37.208586047,1,193.52,1.0,-0.156987618035547,0.08031621803554471,0.060000000000002274,0.0166714
1945,2023-07-03 11:03:37.208586047,1,193.52,2.0,-0.2373038360710917,0.16063243607108943,0.060000000000002274,0.0166714
1946,2023-07-03 11:03:38.832708019,1,193.54,1.0,-0.41566414644636573,0.35918504644634525,0.040000000000020464,0.0164791
1947,2023-07-03 11:03:38.833214911,1,193.54,1.0,-0.4845210811225393,0.42801838112251883,0.040000000000020464,0.0165027
1948,2023-07-03 11:03:47.527604033,1,193.58,1.0,-0.11694311803552652,0.08031621803554471,0.01999999999998181,0.0166269
1949,2023-07-03 11:03:47.527604033,1,193.59,1.0,-0.09726983640860429,0.05079643640860315,0.030000000000001137,0.0164734
1951,2023-07-03 11:04:05.760166086,1,193.56,1.0,-0.8199166803554473,0.8031621803554473,0.0,0.0167545
1953,2023-07-03 11:04:33.083170546,1,193.58,2.0,-0.10707071803553561,0.08031621803554471,0.009999999999990905,0.0167545
1954,2023-07-03 11:04:33.083170546,1,193.58,1.0,-0.10707071803553561,0.08031621803554471,0.009999999999990905,0.0167545
1955,2023-07-03 11:04:33.083247283,1,193.59,1.0,-0.05241770464463453,0.03591850464463453,0.0,0.0164992
1956,2023-07-03 11:04:33.083247283,2,193.59,1.0,-0.05189741820429248,0.025398218204301576,0.009999999999990905,0.0164992
1957,2023-07-03 11:04:41.395427718,1,193.59,2.0,-0.22906293916729198,0.21249673916729198,0.0,0.0165662
1960,2023-07-03 11:04:42.140356990,1,193.59,2.0,-0.11089986012723331,0.08423636012724241,0.009999999999990905,0.0166635
1963,2023-07-03 11:04:48.470617122,1,193.57,1.0,-0.22616672322317377,0.17959252322317262,0.030000000000001137,0.0165742
1964,2023-07-03 11:04:48.470617122,1,193.56,2.0,-0.3676375748820205,0.31106337488202845,0.03999999999999204,0.0165742
1965,2023-07-03 11:05:08.508047886,1,193.56,1.0,-0.113255742412183,0.056792142412190966,0.03999999999999204,0.0164636
1966,2023-07-03 11:05:10.315232726,1,193.56,1.0,-0.1548547761285941,0.09836687612860205,0.03999999999999204,0.0164879
1967,2023-07-03 11:05:16.165440048,1,193.56,1.0,-0.08188861820429362,0.025398218204301576,0.03999999999999204,0.0164904
1968,2023-07-03 11:05:22.263019406,1,193.59,1.0,-0.20611432322316353,0.17959252322317262,0.009999999999990905,0.0165218
1969,2023-07-03 11:05:25.112318752,1,193.56,1.0,-0.3382963661925509,0.28167986619255886,0.03999999999999204,0.0166165
